Filename,TITLE,ALBUM,ARTIST,YEAR,Text,Doc,Tokens,Lemmas,POS,Proper_Nouns,Named_Entities,NE_Words
Song1,Blood Sports,Sundowning,Sleep Token,2019,[Verse 1] I wanna roll the numbers I wanna feel my stars align again Even if the earth breaks like burnt skin And the heavens just won't open up for me Would you invite me in again? Won't you pay for your arrogance? Won't you show me your weakness? [Chorus] I made loving you a blood sport I made loving you a blood sport I made loving you a blood sport I can't win I made loving you a blood sport I made loving you a blood sport I made loving you a blood sport I can't win So let's play [Post-Chorus] And somewhere Somewhere the atoms stopped fusing I'm still your favourite regret You're still my weapon of choosing And out there Stuck in a quantum pattern Tangled with what I never said You say it doesn't matter [Verse 2] I wanna be forgiven I wanna choke up chunks of my own sins Even if the sky cracks in mourning And the heavens just won't open up for me Would you invite me in again? Let me pay for my arrogance? Won't you show me your weakness? [Chorus] I made loving you a blood sport I made loving you a blood sport I made loving you a blood sport I can't win I made loving you a blood sport I made loving you a blood sport I made loving you a blood sport I can't win [Post-Chorus] And somewhere (I made loving you a blood sport) Somewhere the atoms stopped fusing (I made loving you a blood sport) I'm still your favourite regret (I made loving you a blood sport) You're still my weapon of choosing And out there (I made loving you a blood sport) Stuck in a quantum pattern (I made loving you a blood sport) Tangled with what I never said (I made loving you a blood sport) You say it doesn't matter,I want to roll the numbers I want to feel my stars align again Even if the earth breaks like burnt skin And the heavens just won't open up for me Would you invite me in again? Won't you pay for your arrogance? Won't you show me your weakness? I made loving you a blood sport I made loving you a blood sport I made loving you a blood sport I can't win I made loving you a blood sport I made loving you a blood sport I made loving you a blood sport I can't win So let's play And somewhere Somewhere the atoms stopped fusing I'm still your favourite regret You're still my weapon of choosing And out there Stuck in a quantum pattern Tangled with what I never said You say it doesn't matter I want to be forgiven I want to choke up chunks of my own sins Even if the sky cracks in mourning And the heavens just won't open up for me Would you invite me in again? Let me pay for my arrogance? Won't you show me your weakness? I made loving you a blood sport I made loving you a blood sport I made loving you a blood sport I can't win I made loving you a blood sport I made loving you a blood sport I made loving you a blood sport I can't win And somewhere (I made loving you a blood sport) Somewhere the atoms stopped fusing (I made loving you a blood sport) I'm still your favourite regret (I made loving you a blood sport) You're still my weapon of choosing And out there (I made loving you a blood sport) Stuck in a quantum pattern (I made loving you a blood sport) Tangled with what I never said (I made loving you a blood sport) You say it doesn't matter,"['I', 'want', 'to', 'roll', 'the', 'numbers', 'I', 'want', 'to', 'feel', 'my', 'stars', 'align', 'again', 'Even', 'if', 'the', 'earth', 'breaks', 'like', 'burnt', 'skin', 'And', 'the', 'heavens', 'just', 'wo', ""n't"", 'open', 'up', 'for', 'me', 'Would', 'you', 'invite', 'me', 'in', 'again', '?', 'Wo', ""n't"", 'you', 'pay', 'for', 'your', 'arrogance', '?', 'Wo', ""n't"", 'you', 'show', 'me', 'your', 'weakness', '?', 'I', 'made', 'loving', 'you', 'a', 'blood', 'sport', 'I', 'made', 'loving', 'you', 'a', 'blood', 'sport', 'I', 'made', 'loving', 'you', 'a', 'blood', 'sport', 'I', 'ca', ""n't"", 'win', 'I', 'made', 'loving', 'you', 'a', 'blood', 'sport', 'I', 'made', 'loving', 'you', 'a', 'blood', 'sport', 'I', 'made', 'loving', 'you', 'a', 'blood', 'sport', 'I', 'ca', ""n't"", 'win', 'So', 'let', ""'s"", 'play', 'And', 'somewhere', 'Somewhere', 'the', 'atoms', 'stopped', 'fusing', 'I', ""'m"", 'still', 'your', 'favourite', 'regret', 'You', ""'re"", 'still', 'my', 'weapon', 'of', 'choosing', 'And', 'out', 'there', 'Stuck', 'in', 'a', 'quantum', 'pattern', 'Tangled', 'with', 'what', 'I', 'never', 'said', 'You', 'say', 'it', 'does', ""n't"", 'matter', 'I', 'want', 'to', 'be', 'forgiven', 'I', 'want', 'to', 'choke', 'up', 'chunks', 'of', 'my', 'own', 'sins', 'Even', 'if', 'the', 'sky', 'cracks', 'in', 'mourning', 'And', 'the', 'heavens', 'just', 'wo', ""n't"", 'open', 'up', 'for', 'me', 'Would', 'you', 'invite', 'me', 'in', 'again', '?', 'Let', 'me', 'pay', 'for', 'my', 'arrogance', '?', 'Wo', ""n't"", 'you', 'show', 'me', 'your', 'weakness', '?', 'I', 'made', 'loving', 'you', 'a', 'blood', 'sport', 'I', 'made', 'loving', 'you', 'a', 'blood', 'sport', 'I', 'made', 'loving', 'you', 'a', 'blood', 'sport', 'I', 'ca', ""n't"", 'win', 'I', 'made', 'loving', 'you', 'a', 'blood', 'sport', 'I', 'made', 'loving', 'you', 'a', 'blood', 'sport', 'I', 'made', 'loving', 'you', 'a', 'blood', 'sport', 'I', 'ca', ""n't"", 'win', 'And', 'somewhere', '(', 'I', 'made', 'loving', 'you', 'a', 'blood', 'sport', ')', 'Somewhere', 'the', 'atoms', 'stopped', 'fusing', '(', 'I', 'made', 'loving', 'you', 'a', 'blood', 'sport', ')', 'I', ""'m"", 'still', 'your', 'favourite', 'regret', '(', 'I', 'made', 'loving', 'you', 'a', 'blood', 'sport', ')', 'You', ""'re"", 'still', 'my', 'weapon', 'of', 'choosing', 'And', 'out', 'there', '(', 'I', 'made', 'loving', 'you', 'a', 'blood', 'sport', ')', 'Stuck', 'in', 'a', 'quantum', 'pattern', '(', 'I', 'made', 'loving', 'you', 'a', 'blood', 'sport', ')', 'Tangled', 'with', 'what', 'I', 'never', 'said', '(', 'I', 'made', 'loving', 'you', 'a', 'blood', 'sport', ')', 'You', 'say', 'it', 'does', ""n't"", 'matter']","['I', 'want', 'to', 'roll', 'the', 'number', 'I', 'want', 'to', 'feel', 'my', 'star', 'align', 'again', 'even', 'if', 'the', 'earth', 'break', 'like', 'burn', 'skin', 'and', 'the', 'heaven', 'just', 'will', 'not', 'open', 'up', 'for', 'I', 'would', 'you', 'invite', 'I', 'in', 'again', '?', 'will', 'not', 'you', 'pay', 'for', 'your', 'arrogance', '?', 'will', 'not', 'you', 'show', 'I', 'your', 'weakness', '?', 'I', 'make', 'love', 'you', 'a', 'blood', 'sport', 'I', 'make', 'love', 'you', 'a', 'blood', 'sport', 'I', 'make', 'love', 'you', 'a', 'blood', 'sport', 'I', 'can', 'not', 'win', 'I', 'make', 'love', 'you', 'a', 'blood', 'sport', 'I', 'make', 'love', 'you', 'a', 'blood', 'sport', 'I', 'make', 'love', 'you', 'a', 'blood', 'sport', 'I', 'can', 'not', 'win', 'so', 'let', 'us', 'play', 'and', 'somewhere', 'somewhere', 'the', 'atom', 'stop', 'fuse', 'I', 'be', 'still', 'your', 'favourite', 'regret', 'you', 'be', 'still', 'my', 'weapon', 'of', 'choose', 'and', 'out', 'there', 'stuck', 'in', 'a', 'quantum', 'pattern', 'tangle', 'with', 'what', 'I', 'never', 'say', 'you', 'say', 'it', 'do', 'not', 'matter', 'I', 'want', 'to', 'be', 'forgive', 'I', 'want', 'to', 'choke', 'up', 'chunk', 'of', 'my', 'own', 'sin', 'even', 'if', 'the', 'sky', 'crack', 'in', 'mourning', 'and', 'the', 'heaven', 'just', 'will', 'not', 'open', 'up', 'for', 'I', 'would', 'you', 'invite', 'I', 'in', 'again', '?', 'let', 'I', 'pay', 'for', 'my', 'arrogance', '?', 'will', 'not', 'you', 'show', 'I', 'your', 'weakness', '?', 'I', 'make', 'love', 'you', 'a', 'blood', 'sport', 'I', 'make', 'love', 'you', 'a', 'blood', 'sport', 'I', 'make', 'love', 'you', 'a', 'blood', 'sport', 'I', 'can', 'not', 'win', 'I', 'make', 'love', 'you', 'a', 'blood', 'sport', 'I', 'make', 'love', 'you', 'a', 'blood', 'sport', 'I', 'make', 'love', 'you', 'a', 'blood', 'sport', 'I', 'can', 'not', 'win', 'and', 'somewhere', '(', 'I', 'make', 'love', 'you', 'a', 'blood', 'sport', ')', 'somewhere', 'the', 'atom', 'stop', 'fuse', '(', 'I', 'make', 'love', 'you', 'a', 'blood', 'sport', ')', 'I', 'be', 'still', 'your', 'favourite', 'regret', '(', 'I', 'make', 'love', 'you', 'a', 'blood', 'sport', ')', 'you', 'be', 'still', 'my', 'weapon', 'of', 'choose', 'and', 'out', 'there', '(', 'I', 'make', 'love', 'you', 'a', 'blood', 'sport', ')', 'stuck', 'in', 'a', 'quantum', 'pattern', '(', 'I', 'make', 'love', 'you', 'a', 'blood', 'sport', ')', 'tangle', 'with', 'what', 'I', 'never', 'say', '(', 'I', 'make', 'love', 'you', 'a', 'blood', 'sport', ')', 'you', 'say', 'it', 'do', 'not', 'matter']","['PRON', 'VERB', 'PART', 'VERB', 'DET', 'NOUN', 'PRON', 'VERB', 'PART', 'VERB', 'PRON', 'NOUN', 'VERB', 'ADV', 'ADV', 'SCONJ', 'DET', 'NOUN', 'VERB', 'ADP', 'VERB', 'NOUN', 'CCONJ', 'DET', 'NOUN', 'ADV', 'AUX', 'PART', 'VERB', 'ADP', 'ADP', 'PRON', 'AUX', 'PRON', 'VERB', 'PRON', 'ADP', 'ADV', 'PUNCT', 'AUX', 'PART', 'PRON', 'VERB', 'ADP', 'PRON', 'NOUN', 'PUNCT', 'AUX', 'PART', 'PRON', 'VERB', 'PRON', 'PRON', 'NOUN', 'PUNCT', 'PRON', 'VERB', 'VERB', 'PRON', 'DET', 'NOUN', 'NOUN', 'PRON', 'VERB', 'VERB', 'PRON', 'DET', 'NOUN', 'NOUN', 'PRON', 'VERB', 'VERB', 'PRON', 'DET', 'NOUN', 'NOUN', 'PRON', 'AUX', 'PART', 'VERB', 'PRON', 'VERB', 'VERB', 'PRON', 'DET', 'NOUN', 'NOUN', 'PRON', 'VERB', 'VERB', 'PRON', 'DET', 'NOUN', 'NOUN', 'PRON', 'VERB', 'VERB', 'PRON', 'DET', 'NOUN', 'NOUN', 'PRON', 'AUX', 'PART', 'VERB', 'ADV', 'VERB', 'PRON', 'VERB', 'CCONJ', 'ADV', 'ADV', 'DET', 'NOUN', 'VERB', 'VERB', 'PRON', 'AUX', 'ADV', 'PRON', 'ADJ', 'NOUN', 'PRON', 'AUX', 'ADV', 'PRON', 'NOUN', 'ADP', 'VERB', 'CCONJ', 'ADV', 'ADV', 'ADJ', 'ADP', 'DET', 'NOUN', 'NOUN', 'VERB', 'ADP', 'PRON', 'PRON', 'ADV', 'VERB', 'PRON', 'VERB', 'PRON', 'AUX', 'PART', 'VERB', 'PRON', 'VERB', 'PART', 'AUX', 'VERB', 'PRON', 'VERB', 'PART', 'VERB', 'ADP', 'NOUN', 'ADP', 'PRON', 'ADJ', 'NOUN', 'ADV', 'SCONJ', 'DET', 'NOUN', 'VERB', 'ADP', 'NOUN', 'CCONJ', 'DET', 'NOUN', 'ADV', 'AUX', 'PART', 'VERB', 'ADP', 'ADP', 'PRON', 'AUX', 'PRON', 'VERB', 'PRON', 'ADP', 'ADV', 'PUNCT', 'VERB', 'PRON', 'VERB', 'ADP', 'PRON', 'NOUN', 'PUNCT', 'AUX', 'PART', 'PRON', 'VERB', 'PRON', 'PRON', 'NOUN', 'PUNCT', 'PRON', 'VERB', 'VERB', 'PRON', 'DET', 'NOUN', 'NOUN', 'PRON', 'VERB', 'VERB', 'PRON', 'DET', 'NOUN', 'NOUN', 'PRON', 'VERB', 'VERB', 'PRON', 'DET', 'NOUN', 'NOUN', 'PRON', 'AUX', 'PART', 'VERB', 'PRON', 'VERB', 'VERB', 'PRON', 'DET', 'NOUN', 'NOUN', 'PRON', 'VERB', 'VERB', 'PRON', 'DET', 'NOUN', 'NOUN', 'PRON', 'VERB', 'VERB', 'PRON', 'DET', 'NOUN', 'NOUN', 'PRON', 'AUX', 'PART', 'VERB', 'CCONJ', 'ADV', 'PUNCT', 'PRON', 'VERB', 'VERB', 'PRON', 'DET', 'NOUN', 'NOUN', 'PUNCT', 'ADV', 'DET', 'NOUN', 'VERB', 'VERB', 'PUNCT', 'PRON', 'VERB', 'VERB', 'PRON', 'DET', 'NOUN', 'NOUN', 'PUNCT', 'PRON', 'AUX', 'ADV', 'PRON', 'ADJ', 'NOUN', 'PUNCT', 'PRON', 'VERB', 'VERB', 'PRON', 'DET', 'NOUN', 'NOUN', 'PUNCT', 'PRON', 'AUX', 'ADV', 'PRON', 'NOUN', 'ADP', 'VERB', 'CCONJ', 'ADV', 'ADV', 'PUNCT', 'PRON', 'VERB', 'VERB', 'PRON', 'DET', 'NOUN', 'NOUN', 'PUNCT', 'ADJ', 'ADP', 'DET', 'NOUN', 'NOUN', 'PUNCT', 'PRON', 'VERB', 'VERB', 'PRON', 'DET', 'NOUN', 'NOUN', 'PUNCT', 'VERB', 'ADP', 'PRON', 'PRON', 'ADV', 'VERB', 'PUNCT', 'PRON', 'VERB', 'VERB', 'PRON', 'DET', 'NOUN', 'NOUN', 'PUNCT', 'PRON', 'VERB', 'PRON', 'AUX', 'PART', 'VERB']",[],['PERSON'],['Stuck']
