,Filename,TITLE,ALBUM,ARTIST,YEAR,Text,Doc,Tokens,Lemmas,POS,Proper_Nouns,Named_Entities,NE_Words
0,Song1,Blood Sports,Sundowning,Sleep Token,2019,[Verse 1] I wanna roll the numbers I wanna feel my stars align again Even if the earth breaks like burnt skin And the heavens just won't open up for me Would you invite me in again? Won't you pay for your arrogance? Won't you show me your weakness? [Chorus] I made loving you a blood sport I made loving you a blood sport I made loving you a blood sport I can't win I made loving you a blood sport I made loving you a blood sport I made loving you a blood sport I can't win So let's play [Post-Chorus] And somewhere Somewhere the atoms stopped fusing I'm still your favourite regret You're still my weapon of choosing And out there Stuck in a quantum pattern Tangled with what I never said You say it doesn't matter [Verse 2] I wanna be forgiven I wanna choke up chunks of my own sins Even if the sky cracks in mourning And the heavens just won't open up for me Would you invite me in again? Let me pay for my arrogance? Won't you show me your weakness? [Chorus] I made loving you a blood sport I made loving you a blood sport I made loving you a blood sport I can't win I made loving you a blood sport I made loving you a blood sport I made loving you a blood sport I can't win [Post-Chorus] And somewhere (I made loving you a blood sport) Somewhere the atoms stopped fusing (I made loving you a blood sport) I'm still your favourite regret (I made loving you a blood sport) You're still my weapon of choosing And out there (I made loving you a blood sport) Stuck in a quantum pattern (I made loving you a blood sport) Tangled with what I never said (I made loving you a blood sport) You say it doesn't matter,[Verse 1] I wanna roll the numbers I wanna feel my stars align again Even if the earth breaks like burnt skin And the heavens just won't open up for me Would you invite me in again? Won't you pay for your arrogance? Won't you show me your weakness? [Chorus] I made loving you a blood sport I made loving you a blood sport I made loving you a blood sport I can't win I made loving you a blood sport I made loving you a blood sport I made loving you a blood sport I can't win So let's play [Post-Chorus] And somewhere Somewhere the atoms stopped fusing I'm still your favourite regret You're still my weapon of choosing And out there Stuck in a quantum pattern Tangled with what I never said You say it doesn't matter [Verse 2] I wanna be forgiven I wanna choke up chunks of my own sins Even if the sky cracks in mourning And the heavens just won't open up for me Would you invite me in again? Let me pay for my arrogance? Won't you show me your weakness? [Chorus] I made loving you a blood sport I made loving you a blood sport I made loving you a blood sport I can't win I made loving you a blood sport I made loving you a blood sport I made loving you a blood sport I can't win [Post-Chorus] And somewhere (I made loving you a blood sport) Somewhere the atoms stopped fusing (I made loving you a blood sport) I'm still your favourite regret (I made loving you a blood sport) You're still my weapon of choosing And out there (I made loving you a blood sport) Stuck in a quantum pattern (I made loving you a blood sport) Tangled with what I never said (I made loving you a blood sport) You say it doesn't matter,"['[', 'Verse', '1', ']', 'I', 'wanna', 'roll', 'the', 'numbers', 'I', 'wanna', 'feel', 'my', 'stars', 'align', 'again', 'Even', 'if', 'the', 'earth', 'breaks', 'like', 'burnt', 'skin', 'And', 'the', 'heavens', 'just', 'wo', ""n't"", 'open', 'up', 'for', 'me', 'Would', 'you', 'invite', 'me', 'in', 'again', '?', 'Wo', ""n't"", 'you', 'pay', 'for', 'your', 'arrogance', '?', 'Wo', ""n't"", 'you', 'show', 'me', 'your', 'weakness', '?', '[', 'Chorus', ']', 'I', 'made', 'loving', 'you', 'a', 'blood', 'sport', 'I', 'made', 'loving', 'you', 'a', 'blood', 'sport', 'I', 'made', 'loving', 'you', 'a', 'blood', 'sport', 'I', 'ca', ""n't"", 'win', 'I', 'made', 'loving', 'you', 'a', 'blood', 'sport', 'I', 'made', 'loving', 'you', 'a', 'blood', 'sport', 'I', 'made', 'loving', 'you', 'a', 'blood', 'sport', 'I', 'ca', ""n't"", 'win', 'So', 'let', ""'s"", 'play', '[', 'Post', '-', 'Chorus', ']', 'And', 'somewhere', 'Somewhere', 'the', 'atoms', 'stopped', 'fusing', 'I', ""'m"", 'still', 'your', 'favourite', 'regret', 'You', ""'re"", 'still', 'my', 'weapon', 'of', 'choosing', 'And', 'out', 'there', 'Stuck', 'in', 'a', 'quantum', 'pattern', 'Tangled', 'with', 'what', 'I', 'never', 'said', 'You', 'say', 'it', 'does', ""n't"", 'matter', '[', 'Verse', '2', ']', 'I', 'wanna', 'be', 'forgiven', 'I', 'wanna', 'choke', 'up', 'chunks', 'of', 'my', 'own', 'sins', 'Even', 'if', 'the', 'sky', 'cracks', 'in', 'mourning', 'And', 'the', 'heavens', 'just', 'wo', ""n't"", 'open', 'up', 'for', 'me', 'Would', 'you', 'invite', 'me', 'in', 'again', '?', 'Let', 'me', 'pay', 'for', 'my', 'arrogance', '?', 'Wo', ""n't"", 'you', 'show', 'me', 'your', 'weakness', '?', '[', 'Chorus', ']', 'I', 'made', 'loving', 'you', 'a', 'blood', 'sport', 'I', 'made', 'loving', 'you', 'a', 'blood', 'sport', 'I', 'made', 'loving', 'you', 'a', 'blood', 'sport', 'I', 'ca', ""n't"", 'win', 'I', 'made', 'loving', 'you', 'a', 'blood', 'sport', 'I', 'made', 'loving', 'you', 'a', 'blood', 'sport', 'I', 'made', 'loving', 'you', 'a', 'blood', 'sport', 'I', 'ca', ""n't"", 'win', '[', 'Post', '-', 'Chorus', ']', 'And', 'somewhere', '(', 'I', 'made', 'loving', 'you', 'a', 'blood', 'sport', ')', 'Somewhere', 'the', 'atoms', 'stopped', 'fusing', '(', 'I', 'made', 'loving', 'you', 'a', 'blood', 'sport', ')', 'I', ""'m"", 'still', 'your', 'favourite', 'regret', '(', 'I', 'made', 'loving', 'you', 'a', 'blood', 'sport', ')', 'You', ""'re"", 'still', 'my', 'weapon', 'of', 'choosing', 'And', 'out', 'there', '(', 'I', 'made', 'loving', 'you', 'a', 'blood', 'sport', ')', 'Stuck', 'in', 'a', 'quantum', 'pattern', '(', 'I', 'made', 'loving', 'you', 'a', 'blood', 'sport', ')', 'Tangled', 'with', 'what', 'I', 'never', 'said', '(', 'I', 'made', 'loving', 'you', 'a', 'blood', 'sport', ')', 'You', 'say', 'it', 'does', ""n't"", 'matter']","['[', 'verse', '1', ']', 'I', 'wanna', 'roll', 'the', 'number', 'I', 'wanna', 'feel', 'my', 'star', 'align', 'again', 'even', 'if', 'the', 'earth', 'break', 'like', 'burn', 'skin', 'and', 'the', 'heaven', 'just', 'will', 'not', 'open', 'up', 'for', 'I', 'would', 'you', 'invite', 'I', 'in', 'again', '?', 'will', 'not', 'you', 'pay', 'for', 'your', 'arrogance', '?', 'will', 'not', 'you', 'show', 'I', 'your', 'weakness', '?', '[', 'chorus', ']', 'I', 'make', 'love', 'you', 'a', 'blood', 'sport', 'I', 'make', 'love', 'you', 'a', 'blood', 'sport', 'I', 'make', 'love', 'you', 'a', 'blood', 'sport', 'I', 'can', 'not', 'win', 'I', 'make', 'love', 'you', 'a', 'blood', 'sport', 'I', 'make', 'love', 'you', 'a', 'blood', 'sport', 'I', 'make', 'love', 'you', 'a', 'blood', 'sport', 'I', 'can', 'not', 'win', 'so', 'let', 'us', 'play', '[', 'Post', '-', 'Chorus', ']', 'and', 'somewhere', 'somewhere', 'the', 'atom', 'stop', 'fuse', 'I', 'be', 'still', 'your', 'favourite', 'regret', 'you', 'be', 'still', 'my', 'weapon', 'of', 'choose', 'and', 'out', 'there', 'stuck', 'in', 'a', 'quantum', 'pattern', 'tangle', 'with', 'what', 'I', 'never', 'say', 'you', 'say', 'it', 'do', 'not', 'matter', '[', 'Verse', '2', ']', 'I', 'wanna', 'be', 'forgive', 'I', 'wanna', 'choke', 'up', 'chunk', 'of', 'my', 'own', 'sin', 'even', 'if', 'the', 'sky', 'crack', 'in', 'mourning', 'and', 'the', 'heaven', 'just', 'will', 'not', 'open', 'up', 'for', 'I', 'would', 'you', 'invite', 'I', 'in', 'again', '?', 'let', 'I', 'pay', 'for', 'my', 'arrogance', '?', 'will', 'not', 'you', 'show', 'I', 'your', 'weakness', '?', '[', 'chorus', ']', 'I', 'make', 'love', 'you', 'a', 'blood', 'sport', 'I', 'make', 'love', 'you', 'a', 'blood', 'sport', 'I', 'make', 'love', 'you', 'a', 'blood', 'sport', 'I', 'can', 'not', 'win', 'I', 'make', 'love', 'you', 'a', 'blood', 'sport', 'I', 'make', 'love', 'you', 'a', 'blood', 'sport', 'I', 'make', 'love', 'you', 'a', 'blood', 'sport', 'I', 'can', 'not', 'win', '[', 'post', '-', 'Chorus', ']', 'and', 'somewhere', '(', 'I', 'make', 'love', 'you', 'a', 'blood', 'sport', ')', 'somewhere', 'the', 'atom', 'stop', 'fuse', '(', 'I', 'make', 'love', 'you', 'a', 'blood', 'sport', ')', 'I', 'be', 'still', 'your', 'favourite', 'regret', '(', 'I', 'make', 'love', 'you', 'a', 'blood', 'sport', ')', 'you', 'be', 'still', 'my', 'weapon', 'of', 'choose', 'and', 'out', 'there', '(', 'I', 'make', 'love', 'you', 'a', 'blood', 'sport', ')', 'stuck', 'in', 'a', 'quantum', 'pattern', '(', 'I', 'make', 'love', 'you', 'a', 'blood', 'sport', ')', 'tangle', 'with', 'what', 'I', 'never', 'say', '(', 'I', 'make', 'love', 'you', 'a', 'blood', 'sport', ')', 'you', 'say', 'it', 'do', 'not', 'matter']","[('X', 'XX'), ('NOUN', 'NN'), ('NUM', 'CD'), ('PUNCT', '-RRB-'), ('PRON', 'PRP'), ('VERB', 'VBP'), ('VERB', 'VBP'), ('DET', 'DT'), ('NOUN', 'NNS'), ('PRON', 'PRP'), ('VERB', 'VBP'), ('VERB', 'VBP'), ('PRON', 'PRP$'), ('NOUN', 'NNS'), ('VERB', 'VB'), ('ADV', 'RB'), ('ADV', 'RB'), ('SCONJ', 'IN'), ('DET', 'DT'), ('NOUN', 'NN'), ('VERB', 'VBZ'), ('ADP', 'IN'), ('VERB', 'VBN'), ('NOUN', 'NN'), ('CCONJ', 'CC'), ('DET', 'DT'), ('NOUN', 'NNS'), ('ADV', 'RB'), ('AUX', 'MD'), ('PART', 'RB'), ('VERB', 'VB'), ('ADP', 'RP'), ('ADP', 'IN'), ('PRON', 'PRP'), ('AUX', 'MD'), ('PRON', 'PRP'), ('VERB', 'VB'), ('PRON', 'PRP'), ('ADP', 'RP'), ('ADV', 'RB'), ('PUNCT', '.'), ('AUX', 'MD'), ('PART', 'RB'), ('PRON', 'PRP'), ('VERB', 'VB'), ('ADP', 'IN'), ('PRON', 'PRP$'), ('NOUN', 'NN'), ('PUNCT', '.'), ('AUX', 'MD'), ('PART', 'RB'), ('PRON', 'PRP'), ('VERB', 'VB'), ('PRON', 'PRP'), ('PRON', 'PRP$'), ('NOUN', 'NN'), ('PUNCT', '.'), ('X', 'XX'), ('X', 'XX'), ('X', 'XX'), ('PRON', 'PRP'), ('VERB', 'VBD'), ('VERB', 'VBG'), ('PRON', 'PRP'), ('DET', 'DT'), ('NOUN', 'NN'), ('NOUN', 'NN'), ('PRON', 'PRP'), ('VERB', 'VBD'), ('VERB', 'VBG'), ('PRON', 'PRP'), ('DET', 'DT'), ('NOUN', 'NN'), ('NOUN', 'NN'), ('PRON', 'PRP'), ('VERB', 'VBD'), ('VERB', 'VBG'), ('PRON', 'PRP'), ('DET', 'DT'), ('NOUN', 'NN'), ('NOUN', 'NN'), ('PRON', 'PRP'), ('AUX', 'MD'), ('PART', 'RB'), ('VERB', 'VB'), ('PRON', 'PRP'), ('VERB', 'VBD'), ('VERB', 'VBG'), ('PRON', 'PRP'), ('DET', 'DT'), ('NOUN', 'NN'), ('NOUN', 'NN'), ('PRON', 'PRP'), ('VERB', 'VBD'), ('VERB', 'VBG'), ('PRON', 'PRP'), ('DET', 'DT'), ('NOUN', 'NN'), ('NOUN', 'NN'), ('PRON', 'PRP'), ('VERB', 'VBD'), ('VERB', 'VBG'), ('PRON', 'PRP'), ('DET', 'DT'), ('NOUN', 'NN'), ('NOUN', 'NN'), ('PRON', 'PRP'), ('AUX', 'MD'), ('PART', 'RB'), ('VERB', 'VB'), ('ADV', 'RB'), ('VERB', 'VB'), ('PRON', 'PRP'), ('VERB', 'VB'), ('X', 'XX'), ('PROPN', 'NNP'), ('NOUN', 'NN'), ('PROPN', 'NNP'), ('PUNCT', '-RRB-'), ('CCONJ', 'CC'), ('ADV', 'RB'), ('ADV', 'RB'), ('DET', 'DT'), ('NOUN', 'NNS'), ('VERB', 'VBD'), ('VERB', 'VBG'), ('PRON', 'PRP'), ('AUX', 'VBP'), ('ADV', 'RB'), ('PRON', 'PRP$'), ('ADJ', 'JJ'), ('NOUN', 'NN'), ('PRON', 'PRP'), ('AUX', 'VBP'), ('ADV', 'RB'), ('PRON', 'PRP$'), ('NOUN', 'NN'), ('ADP', 'IN'), ('VERB', 'VBG'), ('CCONJ', 'CC'), ('ADV', 'RB'), ('ADV', 'RB'), ('ADJ', 'JJ'), ('ADP', 'IN'), ('DET', 'DT'), ('NOUN', 'NN'), ('NOUN', 'NN'), ('VERB', 'VBN'), ('ADP', 'IN'), ('PRON', 'WP'), ('PRON', 'PRP'), ('ADV', 'RB'), ('VERB', 'VBD'), ('PRON', 'PRP'), ('VERB', 'VBP'), ('PRON', 'PRP'), ('AUX', 'VBZ'), ('PART', 'RB'), ('VERB', 'VB'), ('X', 'XX'), ('PROPN', 'NNP'), ('NUM', 'CD'), ('PUNCT', '-RRB-'), ('PRON', 'PRP'), ('VERB', 'VBP'), ('AUX', 'VB'), ('VERB', 'VBN'), ('PRON', 'PRP'), ('NOUN', 'NN'), ('VERB', 'VBD'), ('ADP', 'RP'), ('NOUN', 'NNS'), ('ADP', 'IN'), ('PRON', 'PRP$'), ('ADJ', 'JJ'), ('NOUN', 'NNS'), ('ADV', 'RB'), ('SCONJ', 'IN'), ('DET', 'DT'), ('NOUN', 'NN'), ('VERB', 'VBZ'), ('ADP', 'IN'), ('NOUN', 'NN'), ('CCONJ', 'CC'), ('DET', 'DT'), ('NOUN', 'NNS'), ('ADV', 'RB'), ('AUX', 'MD'), ('PART', 'RB'), ('VERB', 'VB'), ('ADP', 'RP'), ('ADP', 'IN'), ('PRON', 'PRP'), ('AUX', 'MD'), ('PRON', 'PRP'), ('VERB', 'VB'), ('PRON', 'PRP'), ('ADP', 'RP'), ('ADV', 'RB'), ('PUNCT', '.'), ('VERB', 'VB'), ('PRON', 'PRP'), ('VERB', 'VB'), ('ADP', 'IN'), ('PRON', 'PRP$'), ('NOUN', 'NN'), ('PUNCT', '.'), ('AUX', 'MD'), ('PART', 'RB'), ('PRON', 'PRP'), ('VERB', 'VB'), ('PRON', 'PRP'), ('PRON', 'PRP$'), ('NOUN', 'NN'), ('PUNCT', '.'), ('X', 'XX'), ('X', 'XX'), ('X', 'XX'), ('PRON', 'PRP'), ('VERB', 'VBD'), ('VERB', 'VBG'), ('PRON', 'PRP'), ('DET', 'DT'), ('NOUN', 'NN'), ('NOUN', 'NN'), ('PRON', 'PRP'), ('VERB', 'VBD'), ('VERB', 'VBG'), ('PRON', 'PRP'), ('DET', 'DT'), ('NOUN', 'NN'), ('NOUN', 'NN'), ('PRON', 'PRP'), ('VERB', 'VBD'), ('VERB', 'VBG'), ('PRON', 'PRP'), ('DET', 'DT'), ('NOUN', 'NN'), ('NOUN', 'NN'), ('PRON', 'PRP'), ('AUX', 'MD'), ('PART', 'RB'), ('VERB', 'VB'), ('PRON', 'PRP'), ('VERB', 'VBD'), ('VERB', 'VBG'), ('PRON', 'PRP'), ('DET', 'DT'), ('NOUN', 'NN'), ('NOUN', 'NN'), ('PRON', 'PRP'), ('VERB', 'VBD'), ('VERB', 'VBG'), ('PRON', 'PRP'), ('DET', 'DT'), ('NOUN', 'NN'), ('NOUN', 'NN'), ('PRON', 'PRP'), ('VERB', 'VBD'), ('VERB', 'VBG'), ('PRON', 'PRP'), ('DET', 'DT'), ('NOUN', 'NN'), ('NOUN', 'NN'), ('PRON', 'PRP'), ('AUX', 'MD'), ('PART', 'RB'), ('VERB', 'VB'), ('X', 'XX'), ('NOUN', 'NN'), ('NOUN', 'NN'), ('PROPN', 'NNP'), ('PUNCT', '-RRB-'), ('CCONJ', 'CC'), ('ADV', 'RB'), ('PUNCT', '-LRB-'), ('PRON', 'PRP'), ('VERB', 'VBD'), ('VERB', 'VBG'), ('PRON', 'PRP'), ('DET', 'DT'), ('NOUN', 'NN'), ('NOUN', 'NN'), ('PUNCT', '-RRB-'), ('ADV', 'RB'), ('DET', 'DT'), ('NOUN', 'NNS'), ('VERB', 'VBD'), ('VERB', 'VBG'), ('PUNCT', '-LRB-'), ('PRON', 'PRP'), ('VERB', 'VBD'), ('VERB', 'VBG'), ('PRON', 'PRP'), ('DET', 'DT'), ('NOUN', 'NN'), ('NOUN', 'NN'), ('PUNCT', '-RRB-'), ('PRON', 'PRP'), ('AUX', 'VBP'), ('ADV', 'RB'), ('PRON', 'PRP$'), ('ADJ', 'JJ'), ('NOUN', 'NN'), ('PUNCT', '-LRB-'), ('PRON', 'PRP'), ('VERB', 'VBD'), ('VERB', 'VBG'), ('PRON', 'PRP'), ('DET', 'DT'), ('NOUN', 'NN'), ('NOUN', 'NN'), ('PUNCT', '-RRB-'), ('PRON', 'PRP'), ('AUX', 'VBP'), ('ADV', 'RB'), ('PRON', 'PRP$'), ('NOUN', 'NN'), ('ADP', 'IN'), ('VERB', 'VBG'), ('CCONJ', 'CC'), ('ADV', 'RB'), ('ADV', 'RB'), ('PUNCT', '-LRB-'), ('PRON', 'PRP'), ('VERB', 'VBD'), ('VERB', 'VBG'), ('PRON', 'PRP'), ('DET', 'DT'), ('NOUN', 'NN'), ('NOUN', 'NN'), ('PUNCT', '-RRB-'), ('ADJ', 'JJ'), ('ADP', 'IN'), ('DET', 'DT'), ('NOUN', 'NN'), ('NOUN', 'NN'), ('PUNCT', '-LRB-'), ('PRON', 'PRP'), ('VERB', 'VBD'), ('VERB', 'VBG'), ('PRON', 'PRP'), ('DET', 'DT'), ('NOUN', 'NN'), ('NOUN', 'NN'), ('PUNCT', '-RRB-'), ('VERB', 'VBN'), ('ADP', 'IN'), ('PRON', 'WP'), ('PRON', 'PRP'), ('ADV', 'RB'), ('VERB', 'VBD'), ('PUNCT', '-LRB-'), ('PRON', 'PRP'), ('VERB', 'VBD'), ('VERB', 'VBG'), ('PRON', 'PRP'), ('DET', 'DT'), ('NOUN', 'NN'), ('NOUN', 'NN'), ('PUNCT', '-RRB-'), ('PRON', 'PRP'), ('VERB', 'VBP'), ('PRON', 'PRP'), ('AUX', 'VBZ'), ('PART', 'RB'), ('VERB', 'VB')]","['Post', 'Chorus', 'Verse', 'Chorus']","['ORG', 'PERSON', 'ORG']","[Post-Chorus, Stuck, Post-Chorus]"
